   1.9000000             101          13  9.99999975E-05  0.99989998    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot    
  0.208923E-02   2.02942      0.367112      0.503661      0.307544      0.488836      0.595684E-01  0.148251E-01  0.796380      0.307544      0.293302      0.195535       0.00000       0.00000    
  0.229079E-02   2.06686      0.365798      0.496582      0.303599      0.480435      0.621997E-01  0.161463E-01  0.784034      0.303599      0.288261      0.192174       0.00000       0.00000    
  0.251180E-02   2.10367      0.364682      0.489658      0.299754      0.472102      0.649278E-01  0.175557E-01  0.771856      0.299754      0.283261      0.188841       0.00000       0.00000    
  0.275413E-02   2.13979      0.363787      0.482908      0.296023      0.463845      0.677640E-01  0.190635E-01  0.759867      0.296023      0.278307      0.185538       0.00000       0.00000    
  0.301984E-02   2.17470      0.363279      0.476459      0.292482      0.455702      0.707970E-01  0.207569E-01  0.748184      0.292482      0.273421      0.182281       0.00000       0.00000    
  0.331118E-02   2.20905      0.362957      0.470153      0.289030      0.447609      0.739271E-01  0.225437E-01  0.736639      0.289030      0.268565      0.179044       0.00000       0.00000    
  0.363064E-02   2.24237      0.362974      0.464105      0.285739      0.439601      0.772357E-01  0.245040E-01  0.725339      0.285739      0.263760      0.175840       0.00000       0.00000    
  0.398091E-02   2.27464      0.363333      0.458314      0.282602      0.431664      0.807308E-01  0.266503E-01  0.714265      0.282602      0.258998      0.172665       0.00000       0.00000    
  0.436498E-02   2.30629      0.363895      0.452676      0.279556      0.423767      0.843389E-01  0.289095E-01  0.703323      0.279556      0.254260      0.169507       0.00000       0.00000    
  0.478610E-02   2.33643      0.364946      0.447403      0.276721      0.415952      0.882244E-01  0.314510E-01  0.692673      0.276721      0.249571      0.166381       0.00000       0.00000    
  0.524785E-02   2.36569      0.366274      0.442335      0.273999      0.408172      0.922748E-01  0.341627E-01  0.682171      0.273999      0.244903      0.163269       0.00000       0.00000    
  0.575415E-02   2.39403      0.367893      0.437483      0.271395      0.400430      0.964980E-01  0.370528E-01  0.671825      0.271395      0.240258      0.160172       0.00000       0.00000    
  0.630929E-02   2.42058      0.370054      0.433031      0.268997      0.392738      0.101057      0.402928E-01  0.661735      0.268997      0.235643      0.157095       0.00000       0.00000    
  0.691799E-02   2.44626      0.372472      0.428769      0.266690      0.385063      0.105782      0.437054E-01  0.651753      0.266690      0.231038      0.154025       0.00000       0.00000    
  0.758542E-02   2.47035      0.375347      0.424845      0.264543      0.377415      0.110805      0.474294E-01  0.641958      0.264543      0.226449      0.150966       0.00000       0.00000    
  0.831724E-02   2.49266      0.378706      0.421278      0.262547      0.369780      0.116159      0.514981E-01  0.632327      0.262547      0.221868      0.147912       0.00000       0.00000    
  0.911966E-02   2.51391      0.382349      0.417922      0.260638      0.362151      0.121712      0.557717E-01  0.622788      0.260638      0.217290      0.144860       0.00000       0.00000    
  0.999950E-02   2.53253      0.386656      0.415061      0.258909      0.354519      0.127747      0.605416E-01  0.613428      0.258909      0.212712      0.141808       0.00000       0.00000    
  0.109642E-01   2.54990      0.391256      0.412419      0.257250      0.346880      0.134006      0.655388E-01  0.604130      0.257250      0.208128      0.138752       0.00000       0.00000    
  0.120220E-01   2.56477      0.396430      0.410209      0.255715      0.339221      0.140715      0.709873E-01  0.594936      0.255715      0.203533      0.135689       0.00000       0.00000    
  0.131819E-01   2.57711      0.402147      0.408409      0.254275      0.331533      0.147872      0.768758E-01  0.585808      0.254275      0.198920      0.132613       0.00000       0.00000    
  0.144536E-01   2.58669      0.408419      0.407032      0.252910      0.323805      0.155509      0.832274E-01  0.576715      0.252910      0.194283      0.129522       0.00000       0.00000    
  0.158481E-01   2.59344      0.415224      0.406064      0.251593      0.316031      0.163631      0.900335E-01  0.567624      0.251593      0.189618      0.126412       0.00000       0.00000    
  0.173770E-01   2.59712      0.422575      0.405519      0.250301      0.308202      0.172274      0.973172E-01  0.558503      0.250301      0.184921      0.123281       0.00000       0.00000    
  0.190535E-01   2.59709      0.430542      0.405454      0.249002      0.300302      0.181540      0.105152      0.549305      0.249002      0.180181      0.120121       0.00000       0.00000    
  0.208917E-01   2.59306      0.439126      0.405872      0.247659      0.292322      0.191467      0.113550      0.539981      0.247659      0.175393      0.116929       0.00000       0.00000    
  0.229073E-01   2.58494      0.448296      0.406753      0.246232      0.284257      0.202064      0.122496      0.530489      0.246232      0.170554      0.113703       0.00000       0.00000    
  0.251174E-01   2.57239      0.458061      0.408105      0.244678      0.276098      0.213383      0.132007      0.520777      0.244678      0.165659      0.110439       0.00000       0.00000    
  0.275406E-01   2.55449      0.468489      0.409984      0.242925      0.267825      0.225564      0.142159      0.510750      0.242925      0.160695      0.107130       0.00000       0.00000    
  0.301976E-01   2.53097      0.479559      0.412372      0.240912      0.259431      0.238648      0.152941      0.500343      0.240912      0.155659      0.103772       0.00000       0.00000    
  0.331110E-01   2.50175      0.491233      0.415235      0.238588      0.250914      0.252645      0.164321      0.489503      0.238588      0.150549      0.100366       0.00000       0.00000    
  0.363055E-01   2.46643      0.503505      0.418563      0.235887      0.242268      0.267617      0.176295      0.478155      0.235887      0.145361      0.969071E-01   0.00000       0.00000    
  0.398081E-01   2.42388      0.516429      0.422385      0.232678      0.233468      0.283751      0.188917      0.466146      0.232678      0.140081      0.933873E-01   0.00000       0.00000    
  0.436487E-01   2.37397      0.529960      0.426646      0.228893      0.224516      0.301068      0.202130      0.453409      0.228893      0.134710      0.898064E-01   0.00000       0.00000    
  0.478598E-01   2.31677      0.544045      0.431282      0.224478      0.215415      0.319567      0.215867      0.439893      0.224478      0.129249      0.861659E-01   0.00000       0.00000    
  0.524772E-01   2.25199      0.558659      0.436240      0.219356      0.206162      0.339303      0.230078      0.425517      0.219356      0.123697      0.824647E-01   0.00000       0.00000    
  0.575400E-01   2.17849      0.573827      0.441475      0.213348      0.196738      0.360479      0.244736      0.410086      0.213348      0.118043      0.786953E-01   0.00000       0.00000    
  0.630913E-01   2.09662      0.589473      0.446869      0.206422      0.187156      0.383051      0.259713      0.393578      0.206422      0.112294      0.748625E-01   0.00000       0.00000    
  0.691782E-01   2.00681      0.605527      0.452303      0.198562      0.177429      0.406966      0.274875      0.375991      0.198562      0.106457      0.709715E-01   0.00000       0.00000    
  0.758523E-01   1.90920      0.621935      0.457647      0.189724      0.167564      0.432211      0.290084      0.357287      0.189724      0.100538      0.670254E-01   0.00000       0.00000    
  0.831703E-01   1.80322      0.638655      0.462695      0.179763      0.157559      0.458892      0.305136      0.337322      0.179763      0.945354E-01  0.630236E-01   0.00000       0.00000    
  0.911943E-01   1.69003      0.655568      0.467250      0.168766      0.147444      0.486802      0.319806      0.316211      0.168766      0.884666E-01  0.589778E-01   0.00000       0.00000    
  0.999925E-01   1.57070      0.672552      0.471106      0.156825      0.137248      0.515727      0.333858      0.294073      0.156825      0.823485E-01  0.548990E-01   0.00000       0.00000    
  0.109639       1.44619      0.689470      0.474027      0.144030      0.126996      0.545440      0.347031      0.271026      0.144030      0.761977E-01  0.507985E-01   0.00000       0.00000    
  0.120217       1.31721      0.706094      0.475559      0.130425      0.116724      0.575669      0.358836      0.247149      0.130425      0.700342E-01  0.466895E-01   0.00000       0.00000    
  0.131815       1.18570      0.722173      0.475468      0.116280      0.106478      0.605893      0.368990      0.222758      0.116280      0.638867E-01  0.425911E-01   0.00000       0.00000    
  0.144533       1.05334      0.737302      0.473289      0.101826      0.963143E-01  0.635476      0.376975      0.198140      0.101826      0.577886E-01  0.385257E-01   0.00000       0.00000    
  0.158477      0.922012      0.751052      0.468726      0.873622E-01  0.862886E-01  0.663690      0.382438      0.173651      0.873622E-01  0.517732E-01  0.345155E-01   0.00000       0.00000    
  0.173766      0.793866      0.762695      0.461235      0.732264E-01  0.764783E-01  0.689469      0.384756      0.149705      0.732264E-01  0.458870E-01  0.305913E-01   0.00000       0.00000    
  0.190530      0.670752      0.771531      0.450556      0.597356E-01  0.669465E-01  0.711796      0.383609      0.126682      0.597356E-01  0.401679E-01  0.267786E-01   0.00000       0.00000    
  0.208912      0.555012      0.776343      0.436128      0.472685E-01  0.577919E-01  0.729075      0.378336      0.105060      0.472685E-01  0.346751E-01  0.231167E-01   0.00000       0.00000    
  0.229067      0.448080      0.776110      0.417821      0.360629E-01  0.490784E-01  0.740047      0.368743      0.851413E-01  0.360629E-01  0.294470E-01  0.196314E-01   0.00000       0.00000    
  0.251167      0.352096      0.769021      0.395181      0.264285E-01  0.409207E-01  0.742592      0.354260      0.673492E-01  0.264285E-01  0.245524E-01  0.163683E-01   0.00000       0.00000    
  0.275399      0.267680      0.753846      0.368342      0.184190E-01  0.333718E-01  0.735427      0.334970      0.517908E-01  0.184190E-01  0.200231E-01  0.133487E-01   0.00000       0.00000    
  0.301969      0.196306      0.728347      0.337155      0.121608E-01  0.265493E-01  0.716186      0.310606      0.387100E-01  0.121608E-01  0.159296E-01  0.106197E-01   0.00000       0.00000    
  0.331102      0.137477      0.691565      0.302184      0.747520E-02  0.204784E-01  0.684090      0.281706      0.279536E-01  0.747520E-02  0.122871E-01  0.819137E-02   0.00000       0.00000    
  0.363046      0.916083E-01  0.641570      0.263848      0.426429E-02  0.152585E-01  0.637305      0.248589      0.195228E-01  0.426429E-02  0.915509E-02  0.610339E-02   0.00000       0.00000    
  0.398071      0.570541E-01  0.578693      0.223269      0.218695E-02  0.108668E-01  0.576506      0.212402      0.130537E-01  0.218695E-02  0.652005E-02  0.434670E-02   0.00000       0.00000    
  0.436476      0.329107E-01  0.503038      0.181654      0.997164E-03  0.734157E-02  0.502041      0.174312      0.833874E-02  0.997164E-03  0.440494E-02  0.293663E-02   0.00000       0.00000    
  0.478586      0.172199E-01  0.417055      0.140679      0.391132E-03  0.463982E-02  0.416664      0.136039      0.503095E-02  0.391132E-03  0.278389E-02  0.185593E-02   0.00000       0.00000    
  0.524759      0.794673E-02  0.324977      0.102231      0.126318E-03  0.269123E-02  0.324851      0.995401E-01  0.281755E-02  0.126318E-03  0.161474E-02  0.107649E-02   0.00000       0.00000    
  0.575386      0.310598E-02  0.232965      0.682724E-01  0.315392E-04  0.139349E-02  0.232934      0.668789E-01  0.142503E-02  0.315392E-04  0.836092E-03  0.557395E-03   0.00000       0.00000    
  0.630897      0.965500E-03  0.148654      0.405663E-01  0.552209E-05  0.617010E-03  0.148649      0.399493E-01  0.622532E-03  0.552209E-05  0.370206E-03  0.246804E-03   0.00000       0.00000    
  0.691764      0.214836E-03  0.799059E-01  0.203157E-01  0.575805E-06  0.217396E-03  0.799053E-01  0.200983E-01  0.217972E-03  0.575805E-06  0.130437E-03  0.869583E-04   0.00000       0.00000    
  0.758504      0.280357E-04  0.326277E-01  0.774570E-02  0.261946E-07  0.532155E-04  0.326276E-01  0.769248E-02  0.532417E-04  0.261946E-07  0.319293E-04  0.212862E-04   0.00000       0.00000    
  0.831682      0.138128E-05  0.803165E-02  0.179121E-02  0.263391E-09  0.669240E-05  0.803164E-02  0.178452E-02  0.669266E-05  0.263391E-09  0.401544E-05  0.267696E-05   0.00000       0.00000    
  0.911920      0.625788E-08  0.569937E-03  0.121582E-03  0.656868E-13  0.164603E-06  0.569937E-03  0.121417E-03  0.164603E-06  0.656868E-13  0.987616E-07  0.658410E-07   0.00000       0.00000    
  0.999900      0.420612E-18  0.380038E-09  0.874921E-10  -.258494E-25  0.436293E-14  0.380038E-09  0.874878E-10  0.436293E-14  -.258494E-25  0.261776E-14  0.174517E-14   0.00000       0.00000    
