    1 -0.35 -0.04  0.19  0.02  0.83 -0.14  0.00  0.00  0.00  0.01 -0.03 -0.02  0.00  0.00 -0.01  0.00  0.02 -0.01  0.00  0.00  0.01  0.02  0.01  0.01  0.01  0.01 -0.01  0.01 -0.01  0.00  0.00 -0.01  0.01 -0.01  0.01 -0.01  0.00  0.02 -0.01  0.02 -0.01 -0.01  0.04 -0.02 -0.05 -0.02  0.01  0.01  0.01  0.00 -0.02  0.04  0.01  0.00 -0.02  0.07  0.01 -0.01  0.07 -0.05 -0.01 -0.04 -0.02 -0.01 -0.04 -0.03  0.01  0.04 -0.07  0.01  0.09 -0.09 -0.06  0.03  0.16  0.02 -0.04  0.00  0.00 -0.02  0.06 -0.02  0.00 -0.01  0.03  0.00  0.02  0.00  0.00  0.00  0.01 -0.05  0.00  0.00  0.07  0.01 -0.02 -0.14 -0.12  0.05 -0.09  0.10 -0.07 -0.01 -0.03  0.02  0.02 -0.01  0.00 -0.02 -0.03  0.01  0.00  0.02 -0.01  0.03 -0.02  0.00  0.00  0.01  0.00  0.01  0.02 -0.06 -0.01 -0.01 -0.09  0.06  0.05 -0.06  0.02 -0.08  0.04  0.00 -0.01 -0.04 -0.04 -0.01  0.01  0.09  0.01 -0.09  0.06 -0.02  0.00  0.01 -0.07  0.03 -0.03  0.07  0.00  0.02 -0.13 -0.03 -0.07  0.00  0.00 -0.01  0.00 -0.07  0.01 -0.14  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00
    2 -0.35 -0.04  0.19  0.02  0.83 -0.14  0.00  0.00  0.00  0.01 -0.03 -0.02  0.00  0.00 -0.01  0.00  0.02  0.00  0.00  0.01  0.01  0.02  0.01  0.01  0.01  0.00 -0.01  0.00 -0.02  0.00  0.00 -0.01  0.01 -0.01  0.01 -0.01  0.00  0.02 -0.01  0.02 -0.01 -0.01  0.03 -0.02 -0.04 -0.01  0.02  0.00  0.01  0.00 -0.01  0.03  0.00  0.00 -0.01  0.05 -0.01 -0.01  0.04 -0.04 -0.01 -0.02 -0.02 -0.01 -0.04 -0.04 -0.01  0.01 -0.01 -0.06  0.03 -0.08 -0.04  0.03  0.06  0.01 -0.04  0.01  0.01 -0.05  0.06  0.01  0.01 -0.02  0.00  0.03  0.02  0.00  0.01  0.02  0.04 -0.05  0.01  0.00  0.04  0.04 -0.01 -0.04 -0.09 -0.02 -0.01  0.02 -0.02 -0.01 -0.03  0.07 -0.07  0.00  0.00  0.00  0.02  0.01  0.01  0.02  0.00  0.02 -0.02  0.00  0.00 -0.02  0.00 -0.06 -0.01 -0.03  0.00 -0.01 -0.04  0.02  0.00 -0.05  0.03 -0.11  0.06  0.00 -0.04 -0.05  0.01 -0.01  0.00  0.08  0.01 -0.12  0.03 -0.04  0.00  0.01 -0.06  0.03 -0.04  0.06  0.00  0.02 -0.13 -0.02 -0.06  0.00  0.00 -0.01  0.00 -0.07  0.01 -0.13  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00
    3 -0.35 -0.04  0.19  0.02  0.83 -0.14  0.00  0.00  0.00  0.01 -0.03 -0.02  0.00  0.00  0.00  0.00  0.02 -0.01  0.00  0.01  0.01  0.02  0.01  0.01  0.01  0.01 -0.01  0.00 -0.02  0.00  0.00 -0.01  0.01 -0.01  0.00 -0.01  0.01  0.02 -0.01  0.02  0.01  0.00  0.00 -0.02 -0.01  0.01 -0.03  0.02 -0.06  0.03 -0.03  0.03  0.01 -0.01  0.01 -0.03  0.12  0.04  0.03 -0.02  0.00 -0.02 -0.02  0.01 -0.06 -0.05 -0.02  0.00 -0.01 -0.03  0.04 -0.08 -0.04  0.03  0.07  0.01 -0.06  0.01  0.01 -0.06  0.08  0.04  0.02 -0.02 -0.01  0.05  0.03  0.00  0.03  0.05  0.05 -0.06  0.02  0.00  0.03  0.09 -0.03 -0.05 -0.11 -0.02 -0.01  0.02 -0.02 -0.01 -0.03  0.09 -0.09  0.00  0.00  0.00  0.03  0.01  0.01  0.03  0.00  0.04 -0.01  0.00  0.01 -0.04  0.00 -0.11 -0.06  0.01 -0.02  0.00  0.00  0.00  0.01 -0.01  0.09 -0.17  0.07  0.00 -0.05 -0.02  0.07  0.00 -0.01  0.07  0.02 -0.20 -0.03 -0.10  0.01  0.01 -0.04  0.04 -0.09  0.05  0.00  0.01 -0.15 -0.02 -0.06 -0.01  0.00 -0.01  0.00 -0.07  0.01 -0.13  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00
    4 -0.35 -0.04  0.19  0.02  0.83 -0.14  0.00  0.00  0.00  0.01 -0.03 -0.02  0.00  0.00 -0.01  0.00  0.02 -0.01  0.00  0.00  0.01  0.02  0.01  0.01  0.01  0.01 -0.01  0.01 -0.01  0.00  0.00 -0.01  0.01 -0.01  0.01 -0.01  0.00  0.02 -0.01  0.03 -0.01 -0.01  0.04 -0.02 -0.05 -0.02  0.00  0.02  0.01  0.00 -0.02  0.04  0.01 -0.01 -0.02  0.07  0.01 -0.01  0.07 -0.05 -0.01 -0.04 -0.02  0.00 -0.04 -0.03  0.02  0.05 -0.08  0.03  0.11 -0.09 -0.07  0.03  0.18  0.02 -0.03  0.00  0.00 -0.01  0.06 -0.04 -0.01  0.00  0.04 -0.02  0.02  0.00 -0.01 -0.01 -0.01 -0.04 -0.01  0.00  0.07 -0.01 -0.01 -0.16 -0.13  0.06 -0.11  0.12 -0.08 -0.01 -0.03  0.01  0.05 -0.02  0.01 -0.02 -0.05  0.01 -0.01  0.02 -0.01  0.04 -0.02  0.00  0.01  0.03  0.00  0.04  0.00 -0.05 -0.01 -0.01 -0.08  0.06  0.05 -0.05  0.00 -0.05  0.02 -0.01  0.02 -0.02 -0.05 -0.01  0.00  0.08  0.01 -0.08  0.06 -0.02  0.00  0.01 -0.07  0.03 -0.04  0.07  0.00  0.02 -0.13 -0.03 -0.07  0.00  0.00 -0.01  0.00 -0.07  0.01 -0.14  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00
    5 -0.35 -0.04  0.19  0.02  0.83 -0.14  0.00  0.00  0.00  0.01 -0.03 -0.02  0.00  0.00 -0.01  0.00  0.02  0.00  0.00  0.01  0.01  0.02  0.01  0.01  0.01  0.00 -0.01  0.00 -0.02  0.00  0.00 -0.01  0.01 -0.01  0.00 -0.01  0.00  0.02 -0.02  0.02  0.00 -0.01  0.02 -0.02 -0.03 -0.01  0.01  0.01  0.00  0.00 -0.01  0.02  0.00  0.00 -0.01  0.04  0.00 -0.01  0.03 -0.04 -0.01 -0.01 -0.02  0.00 -0.04 -0.04 -0.01  0.01 -0.01 -0.04  0.03 -0.07 -0.04  0.02  0.05  0.01 -0.01  0.01  0.01 -0.03  0.03 -0.04 -0.01 -0.01  0.02 -0.01  0.03  0.00 -0.01 -0.01 -0.01 -0.05 -0.02  0.00  0.10  0.04  0.00 -0.06 -0.09 -0.03  0.00  0.02 -0.02  0.00 -0.02  0.06 -0.06  0.01  0.00  0.00  0.00  0.00  0.00  0.01  0.00  0.01 -0.01  0.00  0.00  0.01  0.00  0.01  0.02 -0.07  0.00 -0.01 -0.09  0.05  0.04 -0.07 -0.01 -0.05  0.06 -0.01  0.00  0.00  0.00 -0.04 -0.01  0.06  0.01 -0.08  0.06 -0.04  0.00  0.01 -0.04  0.02 -0.04 -0.01  0.00  0.07 -0.04  0.01 -0.01  0.01  0.00 -0.01  0.00 -0.06  0.01 -0.03  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00
    6 -0.35 -0.04  0.19  0.02  0.83 -0.14  0.00  0.00  0.00  0.01 -0.03 -0.02  0.00  0.00 -0.01  0.00  0.02  0.00 -0.01  0.01  0.01  0.02  0.01  0.01  0.01  0.00 -0.01  0.00 -0.02  0.00  0.00 -0.01  0.01 -0.01  0.01 -0.01  0.00  0.02 -0.02  0.02  0.00 -0.01  0.02 -0.02 -0.03 -0.01  0.02  0.00  0.00  0.00 -0.01  0.02  0.00  0.00 -0.01  0.04 -0.01 -0.01  0.02 -0.04 -0.01  0.00 -0.01  0.00 -0.04 -0.04 -0.02 -0.01  0.01 -0.05  0.02 -0.07 -0.04  0.02  0.02  0.01 -0.01  0.01  0.01 -0.02  0.07  0.00  0.00 -0.01  0.02  0.02  0.01  0.00 -0.02 -0.01 -0.01 -0.03 -0.02  0.00  0.12  0.06  0.00 -0.02 -0.07 -0.04  0.01 -0.01  0.00  0.00 -0.01  0.01  0.01  0.00  0.00 -0.01 -0.02  0.01  0.01  0.02  0.00  0.02 -0.01  0.00  0.00  0.00  0.00  0.00  0.02 -0.07  0.00 -0.01 -0.08  0.06  0.04 -0.09 -0.01 -0.07  0.07 -0.01  0.00  0.00  0.01 -0.05 -0.01  0.06  0.01 -0.10  0.04 -0.07  0.00  0.01 -0.04  0.03 -0.05 -0.06  0.00  0.11  0.03 -0.01 -0.03  0.05 -0.01 -0.03  0.00 -0.05  0.01 -0.03  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00
    7 -0.35 -0.04  0.19  0.02  0.83 -0.14  0.00  0.00  0.00  0.01 -0.03 -0.02  0.00  0.00 -0.01  0.00  0.02  0.00  0.00  0.01  0.01  0.02  0.01  0.01  0.01  0.00 -0.01  0.00 -0.02  0.00  0.00 -0.01  0.01 -0.01  0.01 -0.01  0.00  0.02 -0.02  0.02  0.01  0.00  0.01 -0.02 -0.02  0.00  0.01  0.01 -0.01  0.01 -0.01  0.02  0.00  0.00  0.00  0.02  0.01  0.00  0.02 -0.03 -0.01  0.01 -0.01  0.00 -0.05 -0.05 -0.02 -0.01  0.02 -0.05  0.01 -0.07 -0.04  0.02  0.01  0.01  0.00  0.02  0.01  0.00  0.08 -0.01 -0.01 -0.01  0.02  0.02  0.01  0.00 -0.03 -0.02 -0.02 -0.02 -0.02  0.00  0.10  0.03  0.00 -0.02 -0.05 -0.03  0.00  0.00 -0.01 -0.01 -0.01  0.01  0.00  0.00  0.00 -0.01 -0.03  0.01  0.00  0.01 -0.01  0.02 -0.01  0.00  0.00  0.01  0.00  0.02  0.03 -0.05  0.00 -0.01 -0.06  0.04  0.02 -0.08 -0.03 -0.02  0.06 -0.01  0.00  0.01  0.00 -0.05 -0.02  0.05  0.01 -0.06  0.09 -0.06  0.00  0.01 -0.05  0.03 -0.02 -0.06  0.00  0.08 -0.01 -0.02 -0.04  0.04 -0.01 -0.02  0.00 -0.06  0.01 -0.04  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00
    8 -0.35 -0.04  0.19  0.02  0.83 -0.14  0.00  0.00  0.00  0.01 -0.03 -0.02  0.00  0.00  0.00  0.00  0.02  0.00  0.00  0.00  0.01  0.02  0.01  0.01  0.01  0.00 -0.01  0.00 -0.02  0.00  0.00 -0.01  0.01 -0.01  0.01 -0.01  0.00  0.02 -0.02  0.02  0.01  0.00  0.01 -0.02 -0.02  0.00  0.00  0.01 -0.02  0.01 -0.01  0.02  0.00 -0.01  0.00  0.01  0.03  0.01  0.02 -0.02 -0.01  0.00 -0.01  0.00 -0.05 -0.05 -0.02  0.00  0.01 -0.06  0.01 -0.05 -0.03  0.02  0.01  0.01  0.01  0.02  0.01  0.01  0.07 -0.03 -0.02 -0.01  0.02  0.00  0.02  0.00 -0.02 -0.01 -0.02 -0.02 -0.02  0.00  0.04  0.00  0.00 -0.03 -0.05 -0.03 -0.01  0.03 -0.03  0.00 -0.02  0.04 -0.04  0.00  0.00  0.00 -0.02  0.00  0.00  0.01 -0.01  0.02 -0.01  0.00  0.00  0.01  0.00  0.03  0.03 -0.04  0.00 -0.01 -0.05  0.03  0.01 -0.06 -0.01 -0.04  0.06  0.00 -0.03  0.00  0.03 -0.02 -0.01  0.07  0.01 -0.06  0.13 -0.02  0.00  0.00 -0.04  0.01  0.02 -0.10  0.01 -0.08 -0.10 -0.01 -0.03 -0.02  0.00  0.01  0.00 -0.07  0.02 -0.03  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00
    9 -0.35 -0.04  0.19  0.02  0.83 -0.14  0.00  0.00  0.00  0.01 -0.03 -0.02  0.00  0.00  0.00  0.00  0.02  0.00  0.00  0.01  0.01  0.02  0.01  0.01  0.01  0.00 -0.01  0.00 -0.02  0.00  0.00 -0.01  0.01  0.00 -0.01 -0.01  0.01  0.02 -0.02  0.02  0.01  0.00  0.00 -0.02 -0.02  0.01 -0.01  0.01 -0.04  0.02 -0.02  0.02  0.01 -0.01  0.01 -0.01  0.07  0.02  0.03 -0.03  0.00 -0.02 -0.02  0.00 -0.06 -0.06 -0.01  0.02 -0.02 -0.07  0.01 -0.06 -0.04  0.02  0.02  0.01 -0.01  0.02  0.01  0.00  0.08  0.00  0.00 -0.01  0.02  0.01  0.03  0.00  0.00  0.01  0.01 -0.06 -0.01  0.00  0.12  0.08  0.00 -0.01 -0.07 -0.06  0.03 -0.03  0.01 -0.01 -0.01  0.03 -0.02 -0.01  0.00 -0.01 -0.02  0.00  0.00  0.00 -0.02  0.01  0.00  0.00  0.00  0.01  0.00  0.06  0.02 -0.04  0.00  0.00 -0.05  0.02 -0.02 -0.04 -0.03 -0.01  0.06  0.01 -0.04  0.02  0.04  0.01 -0.01  0.07  0.00 -0.01  0.15  0.04  0.00  0.00 -0.02  0.00  0.06 -0.05  0.01 -0.22 -0.22  0.06  0.03 -0.12  0.02  0.07  0.00 -0.10  0.03  0.01  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00
   10 -0.35 -0.04  0.19  0.02  0.83 -0.14  0.00  0.00  0.00  0.01 -0.03 -0.02  0.00  0.00  0.00  0.00  0.02  0.00  0.00  0.01  0.01  0.02  0.01  0.01  0.01  0.00 -0.01  0.00 -0.02  0.00  0.00 -0.01  0.01 -0.01  0.00 -0.01  0.01  0.02 -0.02  0.02  0.01  0.00  0.00 -0.02 -0.02  0.01 -0.01  0.01 -0.04  0.02 -0.01  0.02  0.01 -0.01  0.01 -0.01  0.07  0.02  0.02 -0.03  0.00 -0.01 -0.02  0.00 -0.05 -0.05 -0.01  0.02 -0.02 -0.07  0.00 -0.07 -0.04  0.02  0.02  0.01 -0.01  0.01  0.01 -0.04  0.05 -0.01  0.00 -0.01  0.01  0.01  0.03  0.00  0.00  0.01  0.02 -0.05 -0.01  0.00  0.09  0.06  0.00  0.01 -0.05 -0.04  0.01 -0.01  0.00 -0.01 -0.01  0.02 -0.01 -0.01  0.00 -0.01 -0.02  0.00  0.01  0.00 -0.02  0.01 -0.01  0.00  0.00  0.01  0.00  0.04  0.02 -0.05  0.00  0.00 -0.06  0.03 -0.01 -0.06 -0.02 -0.03  0.07  0.00 -0.04  0.01  0.05  0.06  0.01  0.06  0.00  0.00  0.14  0.03  0.00  0.00 -0.03  0.00  0.06 -0.03  0.00 -0.08 -0.14  0.06  0.03 -0.08  0.01  0.04  0.00 -0.08  0.02  0.01  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00
