PdfType: central
Format: lhagrid1
---
9.900000e-07 1.146863e-06 1.328580e-06 1.539089e-06 1.782954e-06 2.065458e-06 2.392724e-06 2.771844e-06 3.211034e-06 3.719814e-06 4.309208e-06 4.991989e-06 5.782956e-06 6.699248e-06 7.760725e-06 8.990390e-06 1.041489e-05 1.206510e-05 1.397678e-05 1.619136e-05 1.875684e-05 2.172881e-05 2.517167e-05 2.916005e-05 3.378038e-05 3.913278e-05 4.533326e-05 5.251619e-05 6.083722e-05 7.047671e-05 8.164354e-05 9.457973e-05 1.095656e-04 1.269260e-04 1.470370e-04 1.703346e-04 1.973237e-04 2.285890e-04 2.648083e-04 3.067664e-04 3.553727e-04 4.116805e-04 4.769101e-04 5.524751e-04 6.400132e-04 7.414215e-04 8.588976e-04 9.949874e-04 1.152640e-03 1.335273e-03 1.546843e-03 1.791936e-03 2.075863e-03 2.404778e-03 2.785808e-03 3.227211e-03 3.738553e-03 4.330917e-03 5.017138e-03 5.812089e-03 6.732998e-03 7.799822e-03 9.035682e-03 1.046736e-02 1.126614e-02 1.212588e-02 1.305123e-02 1.404719e-02 1.511916e-02 1.627293e-02 1.751475e-02 1.885133e-02 2.028991e-02 2.183827e-02 2.350479e-02 2.529848e-02 2.722906e-02 2.930695e-02 3.154342e-02 3.395056e-02 3.654139e-02 3.932993e-02 4.233126e-02 4.556164e-02 4.903853e-02 5.278075e-02 5.680855e-02 6.114371e-02 6.580970e-02 7.083176e-02 7.623706e-02 8.205485e-02 8.831660e-02 9.505620e-02 1.023101e-01 1.061421e-01 1.101176e-01 1.142420e-01 1.185209e-01 1.229600e-01 1.275654e-01 1.323433e-01 1.373002e-01 1.424427e-01 1.477778e-01 1.533127e-01 1.590550e-01 1.650123e-01 1.711927e-01 1.776047e-01 1.842568e-01 1.911580e-01 1.983177e-01 2.057456e-01 2.134517e-01 2.214465e-01 2.297406e-01 2.383454e-01 2.472725e-01 2.565340e-01 2.661424e-01 2.761106e-01 2.864522e-01 2.971811e-01 3.083119e-01 3.198595e-01 3.318397e-01 3.442686e-01 3.571630e-01 3.705403e-01 3.844187e-01 3.988170e-01 4.137544e-01 4.214317e-01 4.292514e-01 4.372162e-01 4.453288e-01 4.535919e-01 4.620084e-01 4.705810e-01 4.793127e-01 4.882063e-01 4.972651e-01 5.064919e-01 5.158899e-01 5.254623e-01 5.352123e-01 5.451432e-01 5.552584e-01 5.655612e-01 5.760553e-01 5.867441e-01 5.976311e-01 6.087203e-01 6.200151e-01 6.315196e-01 6.432375e-01 6.551728e-01 6.673296e-01 6.797120e-01 6.923241e-01 7.051702e-01 7.116824e-01 7.182547e-01 7.248878e-01 7.315820e-01 7.383381e-01 7.451566e-01 7.520381e-01 7.589831e-01 7.659922e-01 7.730661e-01 7.802053e-01 7.874104e-01 7.946821e-01 8.020209e-01 8.094275e-01 8.169024e-01 8.244465e-01 8.320602e-01 8.397442e-01 8.474991e-01 8.553257e-01 8.632245e-01 8.711963e-01 8.792418e-01 8.873615e-01 8.955562e-01 9.038266e-01 9.121733e-01 9.205971e-01 9.290988e-01 9.376789e-01 9.463383e-01 9.550776e-01 9.638977e-01 9.727992e-01 9.817829e-01 9.908496e-01 
1.000000e+00 1.112907e+00 1.238562e+00 1.378405e+00 1.423466e+00 1.470000e+00 1.550497e+00 1.635401e+00 1.724955e+00 1.819413e+00 1.919043e+00 2.024129e+00 2.134969e+00 2.251879e+00 2.375191e+00 2.505255e+00 2.642442e+00 2.787141e+00 2.939764e+00 3.100744e+00 3.270539e+00 3.449632e+00 3.638533e+00 3.837777e+00 4.047932e+00 4.269595e+00 4.503396e+00 4.750000e+00 5.104117e+00 5.484635e+00 5.893520e+00 6.332888e+00 6.805011e+00 7.312332e+00 7.857474e+00 8.443257e+00 9.072711e+00 9.749091e+00 1.047590e+01 1.125688e+01 1.209610e+01 1.299787e+01 1.396688e+01 1.500812e+01 1.612700e+01 1.732928e+01 1.862120e+01 2.000942e+01 2.150115e+01 2.310408e+01 2.482651e+01 2.667736e+01 2.866618e+01 3.080328e+01 3.309969e+01 3.556731e+01 3.821889e+01 4.106815e+01 4.412982e+01 4.741974e+01 5.095494e+01 5.475368e+01 5.883562e+01 6.322188e+01 6.793514e+01 7.299977e+01 7.844198e+01 8.428991e+01 9.057381e+01 9.732619e+01 1.045820e+02 1.123786e+02 1.207566e+02 1.297591e+02 1.394328e+02 1.498277e+02 1.609975e+02 1.730000e+02 1.926737e+02 2.145847e+02 2.389875e+02 2.661654e+02 2.964339e+02 3.301447e+02 3.676890e+02 4.095029e+02 4.560719e+02 5.079368e+02 5.656999e+02 6.300318e+02 7.016795e+02 7.814751e+02 8.703452e+02 9.693216e+02 1.079554e+03 1.202321e+03 1.339051e+03 1.491329e+03 1.660924e+03 1.849805e+03 2.060167e+03 2.294451e+03 2.555378e+03 2.845978e+03 3.169625e+03 3.530077e+03 3.931521e+03 4.378617e+03 4.876557e+03 5.431123e+03 6.048756e+03 6.736625e+03 7.502720e+03 8.355936e+03 9.306181e+03 1.036449e+04 1.154315e+04 1.285584e+04 1.431782e+04 
-5 -4 -3 -2 -1 1 2 3 4 5 21 
0.000000e+00 0.000000e+00 7.987070e-01 1.189843e+00 1.189822e+00 1.189822e+00 1.191556e+00 7.987070e-01 0.000000e+00 0.000000e+00 -7.458376e+00 
0.000000e+00 0.000000e+00 7.621972e-01 1.149648e+00 1.149626e+00 1.149630e+00 1.151440e+00 7.621972e-01 0.000000e+00 0.000000e+00 -7.387814e+00 
0.000000e+00 0.000000e+00 7.503621e-01 1.134524e+00 1.134499e+00 1.134508e+00 1.136390e+00 7.503621e-01 0.000000e+00 0.000000e+00 -6.797533e+00 
0.000000e+00 0.000000e+00 7.623327e-01 1.143526e+00 1.143499e+00 1.143512e+00 1.145462e+00 7.623327e-01 0.000000e+00 0.000000e+00 -5.621783e+00 
0.000000e+00 0.000000e+00 7.704812e-01 1.150837e+00 1.150809e+00 1.150824e+00 1.152792e+00 7.704812e-01 0.000000e+00 0.000000e+00 -5.147334e+00 
0.000000e+00 0.000000e+00 7.806859e-01 1.160226e+00 1.160198e+00 1.160214e+00 1.162202e+00 7.806859e-01 0.000000e+00 0.000000e+00 -4.614774e+00 
0.000000e+00 2.384640e-02 8.020179e-01 1.180272e+00 1.180242e+00 1.180261e+00 1.182279e+00 8.020179e-01 2.384640e-02 0.000000e+00 -3.659164e+00 
0.000000e+00 5.293491e-02 8.286862e-01 1.205702e+00 1.205672e+00 1.205692e+00 1.207741e+00 8.286862e-01 5.293491e-02 0.000000e+00 -2.553868e+00 
0.000000e+00 8.721316e-02 8.606318e-01 1.236455e+00 1.236423e+00 1.236446e+00 1.238525e+00 8.606318e-01 8.721316e-02 0.000000e+00 -1.295880e+00 
0.000000e+00 1.266276e-01 8.977952e-01 1.272468e+00 1.272435e+00 1.272460e+00 1.274567e+00 8.977952e-01 1.266276e-01 0.000000e+00 1.172399e-01 
0.000000e+00 1.711237e-01 9.401165e-01 1.313677e+00 1.313643e+00 1.313670e+00 1.315806e+00 9.401165e-01 1.711237e-01 0.000000e+00 1.687424e+00 
0.000000e+00 2.206464e-01 9.875357e-01 1.360022e+00 1.359986e+00 1.360016e+00 1.362179e+00 9.875357e-01 2.206464e-01 0.000000e+00 3.416151e+00 
0.000000e+00 2.751399e-01 1.039993e+00 1.411438e+00 1.411401e+00 1.411433e+00 1.413624e+00 1.039993e+00 2.751399e-01 0.000000e+00 5.304497e+00 
0.000000e+00 3.345481e-01 1.097427e+00 1.467865e+00 1.467826e+00 1.467861e+00 1.470078e+00 1.097427e+00 3.345481e-01 0.000000e+00 7.353175e+00 
0.000000e+00 3.988147e-01 1.159780e+00 1.529239e+00 1.529199e+00 1.529236e+00 1.531480e+00 1.159780e+00 3.988147e-01 0.000000e+00 9.562581e+00 
0.000000e+00 4.678834e-01 1.226990e+00 1.595500e+00 1.595459e+00 1.595498e+00 1.597767e+00 1.226990e+00 4.678834e-01 0.000000e+00 1.193282e+01 
0.000000e+00 5.416976e-01 1.298998e+00 1.666587e+00 1.666544e+00 1.666586e+00 1.668881e+00 1.298998e+00 5.416976e-01 0.000000e+00 1.446375e+01 
0.000000e+00 6.202013e-01 1.375746e+00 1.742439e+00 1.742395e+00 1.742439e+00 1.744758e+00 1.375746e+00 6.202013e-01 0.000000e+00 1.715499e+01 
0.000000e+00 7.033382e-01 1.457175e+00 1.822995e+00 1.822950e+00 1.822997e+00 1.825340e+00 1.457175e+00 7.033382e-01 0.000000e+00 2.000597e+01 
0.000000e+00 7.910525e-01 1.543226e+00 1.908197e+00 1.908150e+00 1.908200e+00 1.910567e+00 1.543226e+00 7.910525e-01 0.000000e+00 2.301594e+01 
0.000000e+00 8.832887e-01 1.633841e+00 1.997986e+00 1.997938e+00 1.997989e+00 2.000381e+00 1.633841e+00 8.832887e-01 0.000000e+00 2.618399e+01 
0.000000e+00 9.799917e-01 1.728964e+00 2.092303e+00 2.092253e+00 2.092307e+00 2.094722e+00 1.728964e+00 9.799917e-01 0.000000e+00 2.950906e+01 
0.000000e+00 1.081107e+00 1.828538e+00 2.191090e+00 2.191039e+00 2.191095e+00 2.193533e+00 1.828538e+00 1.081107e+00 0.000000e+00 3.299000e+01 
0.000000e+00 1.186580e+00 1.932506e+00 2.294291e+00 2.294238e+00 2.294297e+00 2.296758e+00 1.932506e+00 1.186580e+00 0.000000e+00 3.662552e+01 
0.000000e+00 1.296357e+00 2.040813e+00 2.401849e+00 2.401795e+00 2.401856e+00 2.404339e+00 2.040813e+00 1.296357e+00 0.000000e+00 4.041424e+01 
0.000000e+00 1.410384e+00 2.153405e+00 2.513709e+00 2.513653e+00 2.513717e+00 2.516222e+00 2.153405e+00 1.410384e+00 0.000000e+00 4.435471e+01 
0.000000e+00 1.528610e+00 2.270227e+00 2.629815e+00 2.629758e+00 2.629824e+00 2.632351e+00 2.270227e+00 1.528610e+00 0.000000e+00 4.844541e+01 
0.000000e+00 1.650981e+00 2.391225e+00 2.750114e+00 2.750056e+00 2.750124e+00 2.752672e+00 2.391225e+00 1.650981e+00 0.000000e+00 5.268475e+01 
