   1.9000000             101          13  9.99999975E-05  0.99989998    
            x          g             U             D          Ubar          Dbar         u_val         d_val           sea         u_sea         d_sea           str           chm           bot    
  0.144540E-02   1.81896      0.370583      0.562138      0.335047      0.547209      0.355360E-01  0.149292E-01  0.882255      0.335047      0.328325      0.218884       0.00000       0.00000    
  0.158485E-02   1.86338      0.368049      0.554173      0.330087      0.538083      0.379622E-01  0.160900E-01  0.868170      0.330087      0.322850      0.215233       0.00000       0.00000    
  0.173775E-02   1.90737      0.365836      0.546453      0.325256      0.529097      0.405804E-01  0.173560E-01  0.854353      0.325256      0.317458      0.211639       0.00000       0.00000    
  0.190540E-02   1.95099      0.363934      0.538959      0.320543      0.520231      0.433909E-01  0.187289E-01  0.840773      0.320543      0.312138      0.208092       0.00000       0.00000    
  0.208923E-02   1.99440      0.362220      0.531603      0.315901      0.511435      0.463197E-01  0.201679E-01  0.827336      0.315901      0.306861      0.204574       0.00000       0.00000    
  0.229079E-02   2.03735      0.360969      0.524571      0.311424      0.502797      0.495449E-01  0.217745E-01  0.814220      0.311424      0.301678      0.201119       0.00000       0.00000    
  0.251180E-02   2.08008      0.359968      0.517709      0.307031      0.494232      0.529363E-01  0.234765E-01  0.801264      0.307031      0.296539      0.197693       0.00000       0.00000    
  0.275413E-02   2.12257      0.359247      0.511036      0.302734      0.485751      0.565131E-01  0.252851E-01  0.788484      0.302734      0.291450      0.194300       0.00000       0.00000    
  0.301984E-02   2.16467      0.359024      0.504688      0.298595      0.477396      0.604293E-01  0.272920E-01  0.775991      0.298595      0.286438      0.190958       0.00000       0.00000    
  0.331118E-02   2.20660      0.359042      0.498495      0.294530      0.469097      0.645124E-01  0.293977E-01  0.763627      0.294530      0.281458      0.187639       0.00000       0.00000    
  0.363064E-02   2.24820      0.359500      0.492579      0.290597      0.460893      0.689028E-01  0.316861E-01  0.751490      0.290597      0.276536      0.184357       0.00000       0.00000    
  0.398091E-02   2.28949      0.360403      0.486939      0.286791      0.452771      0.736123E-01  0.341675E-01  0.739562      0.286791      0.271663      0.181108       0.00000       0.00000    
  0.436498E-02   2.33057      0.361574      0.481462      0.283060      0.444696      0.785143E-01  0.367658E-01  0.727756      0.283060      0.266818      0.177878       0.00000       0.00000    
  0.478610E-02   2.37116      0.363387      0.476371      0.279502      0.436718      0.838852E-01  0.396530E-01  0.716219      0.279502      0.262031      0.174687       0.00000       0.00000    
  0.524785E-02   2.41141      0.365566      0.471495      0.276036      0.428783      0.895295E-01  0.427116E-01  0.704819      0.276036      0.257270      0.171513       0.00000       0.00000    
  0.575415E-02   2.45133      0.368128      0.466846      0.272668      0.420896      0.954604E-01  0.459502E-01  0.693563      0.272668      0.252537      0.168358       0.00000       0.00000    
  0.630929E-02   2.49047      0.371406      0.462611      0.269471      0.413074      0.101935      0.495363E-01  0.682545      0.269471      0.247845      0.165230       0.00000       0.00000    
  0.691799E-02   2.52918      0.375022      0.458570      0.266351      0.405278      0.108671      0.532920E-01  0.671629      0.266351      0.243167      0.162111       0.00000       0.00000    
  0.758542E-02   2.56708      0.379240      0.454875      0.263366      0.397523      0.115874      0.573523E-01  0.660889      0.263366      0.238514      0.159009       0.00000       0.00000    
  0.831724E-02   2.60391      0.384090      0.451540      0.260515      0.389795      0.123576      0.617447E-01  0.650310      0.260515      0.233877      0.155918       0.00000       0.00000    
  0.911966E-02   2.64007      0.389311      0.448415      0.257740      0.382082      0.131571      0.663337E-01  0.639821      0.257740      0.229249      0.152833       0.00000       0.00000    
  0.999950E-02   2.67438      0.395391      0.445779      0.255132      0.374386      0.140259      0.713931E-01  0.629518      0.255132      0.224632      0.149754       0.00000       0.00000    
  0.109642E-01   2.70770      0.401848      0.443357      0.252592      0.366692      0.149255      0.766653E-01  0.619284      0.252592      0.220015      0.146677       0.00000       0.00000    
  0.120220E-01   2.73894      0.409035      0.441351      0.250181      0.358994      0.158853      0.823572E-01  0.609176      0.250181      0.215397      0.143598       0.00000       0.00000    
  0.131819E-01   2.76786      0.416902      0.439736      0.247880      0.351283      0.169022      0.884533E-01  0.599163      0.247880      0.210770      0.140513       0.00000       0.00000    
  0.144536E-01   2.79404      0.425455      0.438518      0.245680      0.343549      0.179775      0.949694E-01  0.589228      0.245680      0.206129      0.137419       0.00000       0.00000    
  0.158481E-01   2.81723      0.434652      0.437677      0.243565      0.335783      0.191087      0.101893      0.579348      0.243565      0.201470      0.134313       0.00000       0.00000    
  0.173770E-01   2.83695      0.444500      0.437220      0.241526      0.327978      0.202974      0.109241      0.569504      0.241526      0.196787      0.131191       0.00000       0.00000    
  0.190535E-01   2.85223      0.455061      0.437191      0.239556      0.320120      0.215505      0.117071      0.559676      0.239556      0.192072      0.128048       0.00000       0.00000    
  0.208917E-01   2.86245      0.466315      0.437586      0.237637      0.312197      0.228678      0.125389      0.549834      0.237637      0.187318      0.124879       0.00000       0.00000    
  0.229073E-01   2.86726      0.478204      0.438377      0.235745      0.304205      0.242459      0.134172      0.539950      0.235745      0.182523      0.121682       0.00000       0.00000    
  0.251174E-01   2.86593      0.490713      0.439565      0.233861      0.296134      0.256852      0.143431      0.529995      0.233861      0.177680      0.118454       0.00000       0.00000    
  0.275406E-01   2.85693      0.503877      0.441182      0.231956      0.287964      0.271921      0.153218      0.519920      0.231956      0.172778      0.115186       0.00000       0.00000    
  0.301976E-01   2.83956      0.517636      0.443204      0.229995      0.279688      0.287641      0.163516      0.509683      0.229995      0.167813      0.111875       0.00000       0.00000    
  0.331110E-01   2.81344      0.531911      0.445588      0.227948      0.271301      0.303963      0.174287      0.499249      0.227948      0.162780      0.108520       0.00000       0.00000    
  0.363055E-01   2.77775      0.546651      0.448314      0.225775      0.262794      0.320876      0.185520      0.488570      0.225775      0.157677      0.105118       0.00000       0.00000    
  0.398081E-01   2.73044      0.561836      0.451383      0.223411      0.254145      0.338425      0.197238      0.477556      0.223411      0.152487      0.101658       0.00000       0.00000    
  0.436487E-01   2.67116      0.577360      0.454732      0.220806      0.245348      0.356554      0.209384      0.466155      0.220806      0.147209      0.981394E-01   0.00000       0.00000    
  0.478598E-01   2.59986      0.593120      0.458294      0.217918      0.236406      0.375202      0.221888      0.454323      0.217918      0.141843      0.945623E-01   0.00000       0.00000    
  0.524772E-01   2.51603      0.609026      0.462006      0.214686      0.227310      0.394339      0.234695      0.441996      0.214686      0.136386      0.909241E-01   0.00000       0.00000    
  0.575400E-01   2.41783      0.624970      0.465791      0.210994      0.218038      0.413976      0.247753      0.429032      0.210994      0.130823      0.872152E-01   0.00000       0.00000    
  0.630913E-01   2.30599      0.640824      0.469536      0.206789      0.208595      0.434034      0.260941      0.415384      0.206789      0.125157      0.834380E-01   0.00000       0.00000    
  0.691782E-01   2.18147      0.656470      0.473125      0.202025      0.198988      0.454445      0.274137      0.401013      0.202025      0.119393      0.795954E-01   0.00000       0.00000    
  0.758523E-01   2.04489      0.671791      0.476428      0.196631      0.189219      0.475160      0.287209      0.385850      0.196631      0.113532      0.756878E-01   0.00000       0.00000    
  0.831703E-01   1.89606      0.686595      0.479219      0.190449      0.179274      0.496146      0.299946      0.369723      0.190449      0.107564      0.717094E-01   0.00000       0.00000    
  0.911943E-01   1.73759      0.700774      0.481326      0.183462      0.169172      0.517312      0.312154      0.352634      0.183462      0.101503      0.676688E-01   0.00000       0.00000    
  0.999925E-01   1.57195      0.714230      0.482568      0.175653      0.158934      0.538577      0.323634      0.334587      0.175653      0.953606E-01  0.635737E-01   0.00000       0.00000    
  0.109639       1.40156      0.726851      0.482732      0.166995      0.148578      0.559855      0.334154      0.315574      0.166995      0.891469E-01  0.594313E-01   0.00000       0.00000    
  0.120217       1.22913      0.738384      0.481384      0.157363      0.138115      0.581021      0.343269      0.295478      0.157363      0.828690E-01  0.552460E-01   0.00000       0.00000    
  0.131815       1.05834      0.748774      0.478343      0.146852      0.127586      0.601921      0.350757      0.274438      0.146852      0.765516E-01  0.510344E-01   0.00000       0.00000    
  0.144533      0.892925      0.757793      0.473202      0.135477      0.117029      0.622316      0.356174      0.252506      0.135477      0.702173E-01  0.468115E-01   0.00000       0.00000    
  0.158477      0.736096      0.765292      0.465729      0.123367      0.106491      0.641925      0.359239      0.229857      0.123367      0.638943E-01  0.425962E-01   0.00000       0.00000    
  0.173766      0.591627      0.770892      0.455463      0.110633      0.960301E-01  0.660259      0.359433      0.206664      0.110633      0.576181E-01  0.384120E-01   0.00000       0.00000    
  0.190530      0.461608      0.774280      0.442222      0.974949E-01  0.857068E-01  0.676786      0.356515      0.183202      0.974949E-01  0.514241E-01  0.342827E-01   0.00000       0.00000    
  0.208912      0.348879      0.774729      0.425550      0.841821E-01  0.756040E-01  0.690547      0.349946      0.159786      0.841821E-01  0.453624E-01  0.302416E-01   0.00000       0.00000    
  0.229067      0.253676      0.771588      0.405395      0.709827E-01  0.657903E-01  0.700606      0.339605      0.136773      0.709827E-01  0.394742E-01  0.263161E-01   0.00000       0.00000    
  0.251167      0.177118      0.763506      0.381415      0.582336E-01  0.563740E-01  0.705272      0.325041      0.114608      0.582336E-01  0.338244E-01  0.225496E-01   0.00000       0.00000    
  0.275399      0.117422      0.749357      0.353793      0.462328E-01  0.474259E-01  0.703124      0.306367      0.936587E-01  0.462328E-01  0.284556E-01  0.189704E-01   0.00000       0.00000    
  0.301969      0.738303E-01  0.726979      0.322470      0.353545E-01  0.390743E-01  0.691625      0.283395      0.744288E-01  0.353545E-01  0.234446E-01  0.156297E-01   0.00000       0.00000    
  0.331102      0.431924E-01  0.694945      0.287992      0.258033E-01  0.313790E-01  0.669142      0.256613      0.571823E-01  0.258033E-01  0.188274E-01  0.125516E-01   0.00000       0.00000    
  0.363046      0.235228E-01  0.650644      0.250794      0.178672E-01  0.244741E-01  0.632777      0.226320      0.423412E-01  0.178672E-01  0.146844E-01  0.978963E-02   0.00000       0.00000    
  0.398071      0.115246E-01  0.593304      0.211885      0.115435E-01  0.183884E-01  0.581760      0.193496      0.299318E-01  0.115435E-01  0.110330E-01  0.735535E-02   0.00000       0.00000    
  0.436476      0.504167E-02  0.521739      0.172359      0.687885E-02  0.132187E-01  0.514861      0.159140      0.200976E-01  0.687885E-02  0.793122E-02  0.528748E-02   0.00000       0.00000    
  0.478586      0.190716E-02  0.437231      0.133689      0.369954E-02  0.898700E-02  0.433532      0.124702      0.126865E-01  0.369954E-02  0.539220E-02  0.359480E-02   0.00000       0.00000    
  0.524759      0.598036E-03  0.343379      0.975256E-01  0.174319E-02  0.568742E-02  0.341635      0.918382E-01  0.743061E-02  0.174319E-02  0.341245E-02  0.227497E-02   0.00000       0.00000    
  0.575386      0.146335E-03  0.246653      0.655785E-01  0.689322E-03  0.327369E-02  0.245964      0.623048E-01  0.396301E-02  0.689322E-03  0.196421E-02  0.130947E-02   0.00000       0.00000    
  0.630897      0.254400E-04  0.156130      0.393994E-01  0.214007E-03  0.165344E-02  0.155916      0.377460E-01  0.186744E-02  0.214007E-03  0.992063E-03  0.661375E-03   0.00000       0.00000    
  0.691764      0.268542E-05  0.818755E-01  0.200746E-01  0.466535E-04  0.689997E-03  0.818288E-01  0.193846E-01  0.736650E-03  0.466535E-04  0.413998E-03  0.275999E-03   0.00000       0.00000    
  0.758504      0.127593E-06  0.316981E-01  0.786434E-02  0.578202E-05  0.212440E-03  0.316923E-01  0.765190E-02  0.218222E-03  0.578202E-05  0.127464E-03  0.849761E-04   0.00000       0.00000    
  0.831682      0.141887E-08  0.700843E-02  0.190306E-02  0.255473E-06  0.374945E-04  0.700818E-02  0.186556E-02  0.377499E-04  0.255473E-06  0.224967E-04  0.149978E-04   0.00000       0.00000    
  0.911920      0.450095E-12  0.390579E-03  0.141388E-03  0.901533E-09  0.169278E-05  0.390578E-03  0.139695E-03  0.169368E-05  0.901533E-09  0.101567E-05  0.677111E-06   0.00000       0.00000    
  0.999900      0.265912E-26  0.949285E-10  0.144301E-09  0.209874E-19  0.376809E-12  0.949285E-10  0.143924E-09  0.376809E-12  0.209874E-19  0.226085E-12  0.150724E-12   0.00000       0.00000    
